date,airline,origin,destination,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay,arrival_delay,flight_duration,distance,delay_category,day_of_week,month,hour
2024-02-13 06:00:00,DL,FRA,DXB,1304,1325,1634,1659,21,25,3.3,2673,Moderate Delay,Tuesday,2,6
2024-02-13 07:00:00,EK,LHR,DXB,738,766,1108,1128,28,20,3.7,2958,Moderate Delay,Tuesday,2,7
2024-02-13 08:00:00,SQ,HKG,HKG,2005,2029,2265,2289,24,24,2.6,2047,Moderate Delay,Tuesday,2,8
2024-02-13 09:00:00,AA,SYD,HKG,2044,2067,2124,2139,23,15,0.8,600,Moderate Delay,Tuesday,2,9
2024-02-13 10:00:00,UA,NRT,LHR,1335,1426,1395,1481,91,86,0.6,500,Major Delay,Tuesday,2,10
2024-02-13 11:00:00,SQ,CDG,NRT,244,251,304,313,7,9,0.6,500,Minor Delay,Tuesday,2,11
2024-02-13 12:00:00,EK,SYD,LHR,1503,1541,1793,1833,38,40,2.9,2359,Moderate Delay,Tuesday,2,12
2024-02-13 13:00:00,LH,LAX,DXB,1409,1405,1659,1651,-4,-8,2.5,2031,Early/On-time,Tuesday,2,13
2024-02-13 14:00:00,KA,JFK,LAX,651,684,871,902,33,31,2.2,1789,Moderate Delay,Tuesday,2,14
2024-02-13 15:00:00,BA,SYD,DXB,1400,1438,1600,1624,38,24,2.0,1631,Moderate Delay,Tuesday,2,15
2024-02-13 16:00:00,KA,HKG,SIN,1220,1240,1720,1754,20,34,5.0,4011,Moderate Delay,Tuesday,2,16
2024-02-13 17:00:00,KA,DXB,SYD,539,599,689,755,60,66,1.5,1177,Moderate Delay,Tuesday,2,17
2024-02-13 18:00:00,CX,DXB,SYD,1438,1422,1808,1798,-16,-10,3.7,2927,Early/On-time,Tuesday,2,18
2024-02-13 19:00:00,AA,CDG,SIN,1636,1632,1886,1867,-4,-19,2.5,2001,Early/On-time,Tuesday,2,19
2024-02-13 20:00:00,LH,DXB,SIN,302,318,542,553,16,11,2.4,1939,Moderate Delay,Tuesday,2,20
2024-02-13 21:00:00,QF,CDG,DXB,2146,2182,2546,2579,36,33,4.0,3176,Moderate Delay,Tuesday,2,21
2024-02-13 22:00:00,SQ,HKG,SYD,2130,2145,2560,2556,15,-4,4.3,3462,Minor Delay,Tuesday,2,22
2024-02-13 23:00:00,BA,LHR,SYD,1326,1374,1546,1602,48,56,2.2,1760,Moderate Delay,Tuesday,2,23
2024-02-14 00:00:00,UA,DXB,CDG,1416,1407,1766,1771,-9,5,3.5,2799,Early/On-time,Wednesday,2,0
2024-02-14 01:00:00,LH,FRA,SYD,1122,1102,1422,1422,-20,0,3.0,2363,Early/On-time,Wednesday,2,1
2024-02-14 02:00:00,DL,NRT,SIN,1812,1831,2062,2071,19,9,2.5,2007,Moderate Delay,Wednesday,2,2
2024-02-14 03:00:00,QF,JFK,HKG,2146,2153,2426,2434,7,8,2.8,2204,Minor Delay,Wednesday,2,3
2024-02-14 04:00:00,CX,DXB,NRT,926,952,1086,1125,26,39,1.6,1311,Moderate Delay,Wednesday,2,4
2024-02-14 05:00:00,CX,CDG,LAX,550,559,760,767,9,7,2.1,1693,Minor Delay,Wednesday,2,5
2024-02-14 06:00:00,LH,HKG,SIN,819,819,999,994,0,-5,1.8,1419,Early/On-time,Wednesday,2,6
2024-02-14 07:00:00,EK,DXB,SYD,145,152,505,494,7,-11,3.6,2901,Minor Delay,Wednesday,2,7
2024-02-14 08:00:00,KA,SYD,JFK,352,362,592,613,10,21,2.4,1904,Minor Delay,Wednesday,2,8
2024-02-14 09:00:00,DL,DXB,DXB,812,812,902,902,0,0,0.9,702,Early/On-time,Wednesday,2,9
2024-02-14 10:00:00,CX,CDG,DXB,1443,1446,1603,1599,3,-4,1.6,1276,Minor Delay,Wednesday,2,10
2024-02-14 11:00:00,BA,LAX,NRT,1223,1221,1283,1283,-2,0,0.6,500,Early/On-time,Wednesday,2,11
2024-02-14 12:00:00,CX,LAX,SIN,1954,1989,2144,2180,35,36,1.9,1505,Moderate Delay,Wednesday,2,12
2024-02-14 13:00:00,UA,DXB,NRT,740,755,990,1006,15,16,2.5,2037,Minor Delay,Wednesday,2,13
2024-02-14 14:00:00,SQ,JFK,HKG,1858,1935,2088,2163,77,75,2.3,1863,Major Delay,Wednesday,2,14
2024-02-14 15:00:00,CX,HKG,FRA,1802,1816,2302,2332,14,30,5.0,3980,Minor Delay,Wednesday,2,15
2024-02-14 16:00:00,UA,FRA,LHR,1542,1536,1862,1855,-6,-7,3.2,2574,Early/On-time,Wednesday,2,16
2024-02-14 17:00:00,LH,FRA,JFK,1009,1099,1329,1435,90,106,3.2,2530,Major Delay,Wednesday,2,17
2024-02-14 18:00:00,LH,DXB,LHR,900,922,960,987,22,27,0.6,500,Moderate Delay,Wednesday,2,18
2024-02-14 19:00:00,QF,DXB,FRA,748,787,948,990,39,42,2.0,1635,Moderate Delay,Wednesday,2,19
2024-02-14 20:00:00,CX,LAX,JFK,59,86,249,275,27,26,1.9,1513,Moderate Delay,Wednesday,2,20
2024-02-14 21:00:00,BA,CDG,LHR,957,985,1107,1144,28,37,1.5,1213,Moderate Delay,Wednesday,2,21
2024-02-14 22:00:00,CX,JFK,JFK,1712,1738,1862,1889,26,27,1.5,1200,Moderate Delay,Wednesday,2,22
2024-02-14 23:00:00,BA,DXB,NRT,213,193,273,244,-20,-29,0.6,500,Early/On-time,Wednesday,2,23
2024-02-15 00:00:00,AA,FRA,LAX,1032,1053,1122,1134,21,12,0.9,724,Moderate Delay,Thursday,2,0
2024-02-15 01:00:00,QF,HKG,CDG,1701,1681,2061,2045,-20,-16,3.6,2874,Early/On-time,Thursday,2,1
2024-02-15 02:00:00,AA,LHR,JFK,201,205,431,426,4,-5,2.3,1857,Minor Delay,Thursday,2,2
2024-02-15 03:00:00,CX,SYD,FRA,738,727,928,917,-11,-11,1.9,1493,Early/On-time,Thursday,2,3
2024-02-15 04:00:00,QF,DXB,NRT,1340,1360,1590,1620,20,30,2.5,1994,Moderate Delay,Thursday,2,4
2024-02-15 05:00:00,AA,CDG,CDG,555,575,955,978,20,23,4.0,3167,Moderate Delay,Thursday,2,5
2024-02-15 06:00:00,KA,DXB,NRT,1430,1454,1680,1697,24,17,2.5,2004,Moderate Delay,Thursday,2,6
2024-02-15 07:00:00,CX,CDG,HKG,1303,1321,1623,1655,18,32,3.2,2540,Moderate Delay,Thursday,2,7
2024-02-15 08:00:00,AA,JFK,SYD,633,625,773,770,-8,-3,1.4,1153,Early/On-time,Thursday,2,8
2024-02-15 09:00:00,KA,LHR,DXB,918,920,1088,1100,2,12,1.7,1381,Minor Delay,Thursday,2,9
2024-02-15 10:00:00,KA,NRT,HKG,1457,1494,1747,1762,37,15,2.9,2353,Moderate Delay,Thursday,2,10
2024-02-15 11:00:00,LH,HKG,FRA,936,978,1426,1471,42,45,4.9,3892,Moderate Delay,Thursday,2,11
2024-02-15 12:00:00,CX,HKG,SIN,2108,2088,2538,2526,-20,-12,4.3,3429,Early/On-time,Thursday,2,12
2024-02-15 13:00:00,KA,CDG,SIN,1623,1603,1943,1940,-20,-3,3.2,2582,Early/On-time,Thursday,2,13
2024-02-15 14:00:00,LH,LAX,DXB,1812,1801,2082,2057,-11,-25,2.7,2151,Early/On-time,Thursday,2,14
2024-02-15 15:00:00,AA,CDG,NRT,1643,1684,2073,2126,41,53,4.3,3401,Moderate Delay,Thursday,2,15
2024-02-15 16:00:00,UA,LAX,LAX,1129,1175,1479,1541,46,62,3.5,2794,Moderate Delay,Thursday,2,16
2024-02-15 17:00:00,CX,SIN,FRA,1418,1401,1478,1441,-17,-37,0.6,500,Early/On-time,Thursday,2,17
2024-02-15 18:00:00,QF,FRA,DXB,1140,1159,1260,1283,19,23,1.2,946,Moderate Delay,Thursday,2,18
2024-02-15 19:00:00,BA,HKG,CDG,809,874,1099,1170,65,71,2.9,2338,Major Delay,Thursday,2,19
2024-02-15 20:00:00,BA,JFK,CDG,450,472,510,529,22,19,0.6,500,Moderate Delay,Thursday,2,20
2024-02-15 21:00:00,AA,CDG,SIN,341,393,481,529,52,48,1.4,1102,Moderate Delay,Thursday,2,21
2024-02-15 22:00:00,EK,JFK,SYD,1143,1182,1303,1348,39,45,1.6,1300,Moderate Delay,Thursday,2,22
2024-02-15 23:00:00,EK,LHR,NRT,1513,1496,1733,1710,-17,-23,2.2,1743,Early/On-time,Thursday,2,23
2024-02-16 00:00:00,AA,JFK,SIN,839,843,1049,1051,4,2,2.1,1712,Minor Delay,Friday,2,0
2024-02-16 01:00:00,KA,DXB,LAX,247,258,457,476,11,19,2.1,1710,Minor Delay,Friday,2,1
2024-02-16 02:00:00,CX,FRA,DXB,2048,2061,2398,2428,13,30,3.5,2825,Minor Delay,Friday,2,2
2024-02-16 03:00:00,BA,DXB,JFK,219,256,439,481,37,42,2.2,1734,Moderate Delay,Friday,2,3
2024-02-16 04:00:00,BA,SYD,LAX,1703,1725,1903,1926,22,23,2.0,1615,Moderate Delay,Friday,2,4
2024-02-16 05:00:00,KA,CDG,JFK,1637,1617,1717,1692,-20,-25,0.8,650,Early/On-time,Friday,2,5
2024-02-16 06:00:00,BA,HKG,NRT,943,923,1323,1293,-20,-30,3.8,3024,Early/On-time,Friday,2,6
2024-02-16 07:00:00,QF,CDG,DXB,159,139,329,320,-20,-9,1.7,1328,Early/On-time,Friday,2,7
2024-02-16 08:00:00,CX,FRA,CDG,2349,2364,2459,2473,15,14,1.1,912,Minor Delay,Friday,2,8
2024-02-16 09:00:00,SQ,NRT,CDG,1038,1055,1318,1346,17,28,2.8,2213,Moderate Delay,Friday,2,9
2024-02-16 10:00:00,BA,NRT,HKG,2304,2322,2454,2469,18,15,1.5,1233,Moderate Delay,Friday,2,10
2024-02-16 11:00:00,AA,SYD,CDG,241,223,421,397,-18,-24,1.8,1474,Early/On-time,Friday,2,11
2024-02-16 12:00:00,QF,FRA,FRA,2231,2261,2511,2545,30,34,2.8,2258,Moderate Delay,Friday,2,12
2024-02-16 13:00:00,BA,SIN,HKG,2205,2236,2415,2446,31,31,2.1,1673,Moderate Delay,Friday,2,13
2024-02-16 14:00:00,QF,SIN,HKG,158,138,698,666,-20,-32,5.4,4311,Early/On-time,Friday,2,14
2024-02-16 15:00:00,LH,SIN,CDG,813,793,1053,1051,-20,-2,2.4,1925,Early/On-time,Friday,2,15
2024-02-16 16:00:00,SQ,HKG,SIN,1805,1814,2135,2138,9,3,3.3,2617,Minor Delay,Friday,2,16
2024-02-16 17:00:00,DL,HKG,SYD,113,176,173,245,63,72,0.6,500,Major Delay,Friday,2,17
2024-02-16 18:00:00,AA,SIN,SYD,1811,1871,1951,2019,60,68,1.4,1139,Moderate Delay,Friday,2,18
2024-02-16 19:00:00,AA,NRT,FRA,126,152,236,250,26,14,1.1,913,Moderate Delay,Friday,2,19
2024-02-16 20:00:00,CX,FRA,LHR,1453,1442,1583,1562,-11,-21,1.3,1045,Early/On-time,Friday,2,20
2024-02-16 21:00:00,QF,JFK,SIN,2325,2361,2625,2658,36,33,3.0,2415,Moderate Delay,Friday,2,21
2024-02-16 22:00:00,KA,FRA,LHR,2011,2008,2391,2380,-3,-11,3.8,3035,Early/On-time,Friday,2,22
2024-02-16 23:00:00,AA,SIN,JFK,207,194,497,501,-13,4,2.9,2344,Early/On-time,Friday,2,23
2024-02-17 00:00:00,QF,FRA,SIN,409,389,629,607,-20,-22,2.2,1773,Early/On-time,Saturday,2,0
2024-02-17 01:00:00,QF,LHR,DXB,1015,1028,1185,1206,13,21,1.7,1369,Minor Delay,Saturday,2,1
2024-02-17 02:00:00,UA,HKG,LHR,2351,2343,2741,2738,-8,-3,3.9,3113,Early/On-time,Saturday,2,2
2024-02-17 03:00:00,UA,HKG,FRA,625,637,1135,1149,12,14,5.1,4071,Minor Delay,Saturday,2,3
2024-02-17 04:00:00,DL,NRT,FRA,507,487,777,757,-20,-20,2.7,2135,Early/On-time,Saturday,2,4
2024-02-17 05:00:00,LH,JFK,SIN,1340,1355,1710,1737,15,27,3.7,2939,Minor Delay,Saturday,2,5
2024-02-17 06:00:00,DL,SIN,HKG,44,24,334,306,-20,-28,2.9,2343,Early/On-time,Saturday,2,6
2024-02-17 07:00:00,BA,CDG,DXB,1628,1670,1968,2027,42,59,3.4,2755,Moderate Delay,Saturday,2,7
2024-02-17 08:00:00,KA,NRT,NRT,1619,1644,1719,1732,25,13,1.0,835,Moderate Delay,Saturday,2,8
2024-02-17 09:00:00,BA,NRT,DXB,1316,1317,1506,1514,1,8,1.9,1511,Minor Delay,Saturday,2,9
2024-02-17 10:00:00,EK,JFK,FRA,918,944,1218,1230,26,12,3.0,2395,Moderate Delay,Saturday,2,10
2024-02-17 11:00:00,BA,DXB,JFK,716,697,1116,1094,-19,-22,4.0,3212,Early/On-time,Saturday,2,11
2024-02-17 12:00:00,CX,SIN,LHR,738,750,888,900,12,12,1.5,1181,Minor Delay,Saturday,2,12
2024-02-17 13:00:00,BA,CDG,LHR,1359,1392,1419,1448,33,29,0.6,500,Moderate Delay,Saturday,2,13
2024-02-17 14:00:00,DL,HKG,JFK,600,580,790,769,-20,-21,1.9,1501,Early/On-time,Saturday,2,14
2024-02-17 15:00:00,AA,JFK,LAX,558,555,938,922,-3,-16,3.8,3010,Early/On-time,Saturday,2,15
2024-02-17 16:00:00,AA,CDG,SIN,351,360,411,411,9,0,0.6,500,Minor Delay,Saturday,2,16
2024-02-17 17:00:00,UA,LHR,FRA,28,32,128,136,4,8,1.0,823,Minor Delay,Saturday,2,17
2024-02-17 18:00:00,KA,NRT,SYD,1413,1466,1683,1736,53,53,2.7,2155,Moderate Delay,Saturday,2,18
2024-02-17 19:00:00,KA,JFK,CDG,1416,1396,1656,1630,-20,-26,2.4,1884,Early/On-time,Saturday,2,19
2024-02-17 20:00:00,CX,HKG,JFK,12,4,332,337,-8,5,3.2,2594,Early/On-time,Saturday,2,20
2024-02-17 21:00:00,DL,FRA,JFK,1928,1908,2028,1996,-20,-32,1.0,771,Early/On-time,Saturday,2,21
2024-02-17 22:00:00,UA,HKG,DXB,233,288,443,495,55,52,2.1,1675,Moderate Delay,Saturday,2,22
2024-02-17 23:00:00,EK,LHR,SIN,2226,2228,2626,2623,2,-3,4.0,3195,Minor Delay,Saturday,2,23
2024-02-18 00:00:00,KA,JFK,SIN,445,442,545,548,-3,3,1.0,807,Early/On-time,Sunday,2,0
2024-02-18 01:00:00,AA,LHR,SYD,432,440,862,870,8,8,4.3,3476,Minor Delay,Sunday,2,1
2024-02-18 02:00:00,BA,SIN,CDG,328,357,448,476,29,28,1.2,932,Moderate Delay,Sunday,2,2
2024-02-18 03:00:00,BA,SIN,SIN,1636,1656,1996,1998,20,2,3.6,2849,Moderate Delay,Sunday,2,3
2024-02-18 04:00:00,UA,FRA,HKG,2038,2127,2238,2335,89,97,2.0,1627,Major Delay,Sunday,2,4
2024-02-18 05:00:00,DL,NRT,FRA,1918,1941,2028,2049,23,21,1.1,855,Moderate Delay,Sunday,2,5
2024-02-18 06:00:00,DL,DXB,HKG,1345,1342,1535,1533,-3,-2,1.9,1503,Early/On-time,Sunday,2,6
2024-02-18 07:00:00,LH,LAX,LAX,723,717,1043,1030,-6,-13,3.2,2544,Early/On-time,Sunday,2,7
2024-02-18 08:00:00,SQ,CDG,FRA,113,112,363,353,-1,-10,2.5,1993,Early/On-time,Sunday,2,8
2024-02-18 09:00:00,KA,LHR,NRT,746,726,1136,1130,-20,-6,3.9,3118,Early/On-time,Sunday,2,9
2024-02-18 10:00:00,DL,CDG,FRA,36,47,466,460,11,-6,4.3,3435,Minor Delay,Sunday,2,10
2024-02-18 11:00:00,AA,FRA,FRA,304,337,404,427,33,23,1.0,816,Moderate Delay,Sunday,2,11
2024-02-18 12:00:00,UA,CDG,SYD,1852,1844,1942,1948,-8,6,0.9,743,Early/On-time,Sunday,2,12
2024-02-18 13:00:00,EK,CDG,HKG,423,409,513,505,-14,-8,0.9,695,Early/On-time,Sunday,2,13
2024-02-18 14:00:00,LH,HKG,CDG,433,488,573,625,55,52,1.4,1100,Moderate Delay,Sunday,2,14
2024-02-18 15:00:00,QF,JFK,DXB,2049,2029,2439,2431,-20,-8,3.9,3104,Early/On-time,Sunday,2,15
2024-02-18 16:00:00,CX,NRT,SYD,1930,1910,2250,2234,-20,-16,3.2,2560,Early/On-time,Sunday,2,16
2024-02-18 17:00:00,EK,LAX,FRA,2329,2309,2509,2491,-20,-18,1.8,1454,Early/On-time,Sunday,2,17
2024-02-18 18:00:00,QF,JFK,DXB,1859,1839,2109,2091,-20,-18,2.5,1988,Early/On-time,Sunday,2,18
2024-02-18 19:00:00,BA,HKG,LHR,1155,1176,1585,1610,21,25,4.3,3404,Moderate Delay,Sunday,2,19
2024-02-18 20:00:00,CX,CDG,DXB,1908,1908,2398,2403,0,5,4.9,3908,Early/On-time,Sunday,2,20
2024-02-18 21:00:00,KA,LAX,JFK,26,29,306,330,3,24,2.8,2259,Minor Delay,Sunday,2,21
2024-02-18 22:00:00,AA,HKG,SYD,627,671,687,730,44,43,0.6,500,Moderate Delay,Sunday,2,22
2024-02-18 23:00:00,CX,HKG,SYD,1641,1631,1931,1920,-10,-11,2.9,2297,Early/On-time,Sunday,2,23
2024-02-19 00:00:00,SQ,HKG,JFK,125,158,495,516,33,21,3.7,2934,Moderate Delay,Monday,2,0
2024-02-19 01:00:00,QF,SIN,LHR,1017,1072,1297,1352,55,55,2.8,2224,Moderate Delay,Monday,2,1
2024-02-19 02:00:00,KA,LAX,SIN,635,632,975,990,-3,15,3.4,2726,Early/On-time,Monday,2,2
2024-02-19 03:00:00,SQ,HKG,SIN,1607,1639,1897,1938,32,41,2.9,2357,Moderate Delay,Monday,2,3
2024-02-19 04:00:00,BA,DXB,SIN,217,219,317,314,2,-3,1.0,765,Minor Delay,Monday,2,4
2024-02-19 05:00:00,SQ,CDG,SIN,2119,2156,2259,2296,37,37,1.4,1113,Moderate Delay,Monday,2,5
2024-02-19 06:00:00,LH,LAX,HKG,557,537,767,735,-20,-32,2.1,1678,Early/On-time,Monday,2,6
2024-02-19 07:00:00,LH,SIN,JFK,2131,2111,2511,2482,-20,-29,3.8,3065,Early/On-time,Monday,2,7
2024-02-19 08:00:00,UA,LHR,LHR,1028,1027,1178,1178,-1,0,1.5,1234,Early/On-time,Monday,2,8
2024-02-19 09:00:00,EK,LHR,FRA,1748,1732,2058,2038,-16,-20,3.1,2455,Early/On-time,Monday,2,9
2024-02-19 10:00:00,EK,NRT,LAX,1747,1742,2037,2022,-5,-15,2.9,2303,Early/On-time,Monday,2,10
2024-02-19 11:00:00,KA,SYD,SYD,2117,2120,2567,2574,3,7,4.5,3586,Minor Delay,Monday,2,11
2024-02-19 12:00:00,BA,DXB,DXB,906,937,1146,1177,31,31,2.4,1958,Moderate Delay,Monday,2,12
2024-02-19 13:00:00,DL,LHR,SIN,400,398,460,443,-2,-17,0.6,500,Early/On-time,Monday,2,13
2024-02-19 14:00:00,LH,SIN,DXB,2227,2213,2557,2523,-14,-34,3.3,2646,Early/On-time,Monday,2,14
2024-02-19 15:00:00,KA,SYD,LAX,2232,2232,2752,2747,0,-5,5.2,4138,Early/On-time,Monday,2,15
2024-02-19 16:00:00,DL,HKG,SYD,2049,2036,2389,2361,-13,-28,3.4,2712,Early/On-time,Monday,2,16
2024-02-19 17:00:00,EK,HKG,NRT,2303,2285,2453,2417,-18,-36,1.5,1212,Early/On-time,Monday,2,17
2024-02-19 18:00:00,UA,FRA,CDG,2154,2134,2264,2255,-20,-9,1.1,918,Early/On-time,Monday,2,18
2024-02-19 19:00:00,SQ,CDG,LHR,1419,1431,1549,1561,12,12,1.3,1047,Minor Delay,Monday,2,19
2024-02-19 20:00:00,LH,SYD,HKG,2052,2045,2552,2543,-7,-9,5.0,4003,Early/On-time,Monday,2,20
2024-02-19 21:00:00,KA,CDG,DXB,1951,1989,2161,2198,38,37,2.1,1672,Moderate Delay,Monday,2,21
2024-02-19 22:00:00,CX,SIN,SIN,2235,2215,2405,2374,-20,-31,1.7,1337,Early/On-time,Monday,2,22
2024-02-19 23:00:00,DL,DXB,JFK,356,350,586,584,-6,-2,2.3,1841,Early/On-time,Monday,2,23
2024-02-20 00:00:00,SQ,SYD,DXB,2030,2094,2240,2303,64,63,2.1,1683,Major Delay,Tuesday,2,0
2024-02-20 01:00:00,LH,LHR,SYD,2037,2019,2487,2462,-18,-25,4.5,3567,Early/On-time,Tuesday,2,1
2024-02-20 02:00:00,EK,DXB,NRT,27,29,147,143,2,-4,1.2,985,Minor Delay,Tuesday,2,2
2024-02-20 03:00:00,BA,FRA,LHR,1402,1382,1802,1770,-20,-32,4.0,3180,Early/On-time,Tuesday,2,3
2024-02-20 04:00:00,DL,CDG,JFK,1605,1585,1875,1851,-20,-24,2.7,2122,Early/On-time,Tuesday,2,4
2024-02-20 05:00:00,EK,CDG,CDG,1844,1900,2244,2298,56,54,4.0,3207,Moderate Delay,Tuesday,2,5
2024-02-20 06:00:00,LH,DXB,SYD,1322,1337,1772,1783,15,11,4.5,3582,Minor Delay,Tuesday,2,6
2024-02-20 07:00:00,DL,HKG,NRT,1806,1820,2066,2080,14,14,2.6,2084,Minor Delay,Tuesday,2,7
2024-02-20 08:00:00,SQ,CDG,JFK,1755,1735,1965,1945,-20,-20,2.1,1684,Early/On-time,Tuesday,2,8
2024-02-20 09:00:00,LH,FRA,CDG,135,155,395,417,20,22,2.6,2066,Moderate Delay,Tuesday,2,9
2024-02-20 10:00:00,QF,LHR,DXB,500,544,740,793,44,53,2.4,1905,Moderate Delay,Tuesday,2,10
2024-02-20 11:00:00,KA,LAX,SYD,1205,1249,1265,1314,44,49,0.6,500,Moderate Delay,Tuesday,2,11
2024-02-20 12:00:00,SQ,LHR,FRA,1623,1653,2063,2102,30,39,4.4,3552,Moderate Delay,Tuesday,2,12
2024-02-20 13:00:00,DL,LHR,CDG,536,516,816,788,-20,-28,2.8,2245,Early/On-time,Tuesday,2,13
2024-02-20 14:00:00,BA,CDG,NRT,2044,2063,2144,2158,19,14,1.0,836,Moderate Delay,Tuesday,2,14
2024-02-20 15:00:00,EK,JFK,FRA,2150,2180,2210,2246,30,36,0.6,500,Moderate Delay,Tuesday,2,15
2024-02-20 16:00:00,CX,HKG,FRA,435,415,495,481,-20,-14,0.6,500,Early/On-time,Tuesday,2,16
2024-02-20 17:00:00,EK,CDG,HKG,623,603,973,947,-20,-26,3.5,2770,Early/On-time,Tuesday,2,17
2024-02-20 18:00:00,DL,HKG,NRT,37,73,207,249,36,42,1.7,1381,Moderate Delay,Tuesday,2,18
2024-02-20 19:00:00,EK,SIN,FRA,1244,1280,1434,1461,36,27,1.9,1545,Moderate Delay,Tuesday,2,19
2024-02-20 20:00:00,KA,JFK,DXB,1828,1808,2138,2122,-20,-16,3.1,2488,Early/On-time,Tuesday,2,20
2024-02-20 21:00:00,LH,CDG,SYD,2136,2169,2326,2359,33,33,1.9,1483,Moderate Delay,Tuesday,2,21
2024-02-20 22:00:00,CX,NRT,SYD,44,56,364,363,12,-1,3.2,2546,Minor Delay,Tuesday,2,22
2024-02-20 23:00:00,AA,LHR,DXB,1231,1264,1491,1520,33,29,2.6,2095,Moderate Delay,Tuesday,2,23
2024-02-21 00:00:00,DL,SIN,HKG,1024,1015,1264,1276,-9,12,2.4,1915,Early/On-time,Wednesday,2,0
2024-02-21 01:00:00,UA,JFK,LHR,609,638,669,700,29,31,0.6,500,Moderate Delay,Wednesday,2,1
2024-02-21 02:00:00,AA,CDG,HKG,1934,1969,2084,2142,35,58,1.5,1180,Moderate Delay,Wednesday,2,2
2024-02-21 03:00:00,EK,FRA,SYD,254,254,584,570,0,-14,3.3,2602,Early/On-time,Wednesday,2,3
2024-02-21 04:00:00,DL,DXB,LHR,24,34,184,201,10,17,1.6,1317,Minor Delay,Wednesday,2,4
2024-02-21 05:00:00,QF,DXB,HKG,726,717,1126,1092,-9,-34,4.0,3205,Early/On-time,Wednesday,2,5
2024-02-21 06:00:00,UA,HKG,FRA,1644,1703,2184,2243,59,59,5.4,4346,Moderate Delay,Wednesday,2,6
2024-02-21 07:00:00,CX,JFK,LHR,1231,1237,1561,1573,6,12,3.3,2656,Minor Delay,Wednesday,2,7
2024-02-21 08:00:00,BA,LHR,SYD,1358,1341,1798,1789,-17,-9,4.4,3492,Early/On-time,Wednesday,2,8
2024-02-21 09:00:00,QF,LHR,DXB,411,400,751,733,-11,-18,3.4,2720,Early/On-time,Wednesday,2,9
2024-02-21 10:00:00,AA,LAX,SIN,2303,2316,2483,2506,13,23,1.8,1465,Minor Delay,Wednesday,2,10
2024-02-21 11:00:00,LH,DXB,FRA,2141,2173,2421,2448,32,27,2.8,2200,Moderate Delay,Wednesday,2,11
2024-02-21 12:00:00,KA,SIN,FRA,2225,2205,2725,2704,-20,-21,5.0,4013,Early/On-time,Wednesday,2,12
2024-02-21 13:00:00,BA,JFK,SIN,2302,2367,2482,2543,65,61,1.8,1476,Major Delay,Wednesday,2,13
2024-02-21 14:00:00,QF,LHR,CDG,516,535,636,644,19,8,1.2,960,Moderate Delay,Wednesday,2,14
2024-02-21 15:00:00,LH,LAX,LAX,2108,2131,2218,2256,23,38,1.1,865,Moderate Delay,Wednesday,2,15
2024-02-21 16:00:00,LH,JFK,JFK,528,535,748,755,7,7,2.2,1782,Minor Delay,Wednesday,2,16
2024-02-21 17:00:00,DL,SYD,NRT,2000,2010,2120,2140,10,20,1.2,996,Minor Delay,Wednesday,2,17
2024-02-21 18:00:00,QF,LHR,HKG,717,722,1177,1192,5,15,4.6,3674,Minor Delay,Wednesday,2,18
2024-02-21 19:00:00,CX,SYD,LAX,1240,1280,1520,1551,40,31,2.8,2216,Moderate Delay,Wednesday,2,19
2024-02-21 20:00:00,EK,JFK,HKG,1752,1761,2122,2143,9,21,3.7,2971,Minor Delay,Wednesday,2,20
2024-02-21 21:00:00,UA,LHR,LAX,2219,2252,2429,2467,33,38,2.1,1701,Moderate Delay,Wednesday,2,21
2024-02-21 22:00:00,UA,SYD,LHR,356,353,466,453,-3,-13,1.1,859,Early/On-time,Wednesday,2,22
2024-02-21 23:00:00,AA,NRT,DXB,1640,1655,1730,1749,15,19,0.9,690,Minor Delay,Wednesday,2,23
2024-02-22 00:00:00,AA,LAX,NRT,433,419,573,549,-14,-24,1.4,1092,Early/On-time,Thursday,2,0
2024-02-22 01:00:00,UA,SIN,NRT,250,296,540,602,46,62,2.9,2347,Moderate Delay,Thursday,2,1
2024-02-22 02:00:00,CX,DXB,HKG,327,312,637,630,-15,-7,3.1,2519,Early/On-time,Thursday,2,2
2024-02-22 03:00:00,KA,LAX,SIN,2247,2247,2577,2577,0,0,3.3,2603,Early/On-time,Thursday,2,3
2024-02-22 04:00:00,SQ,SYD,LHR,434,434,494,506,0,12,0.6,511,Early/On-time,Thursday,2,4
2024-02-22 05:00:00,EK,LHR,CDG,1315,1315,1565,1550,0,-15,2.5,1999,Early/On-time,Thursday,2,5
2024-02-22 06:00:00,KA,NRT,NRT,1420,1451,1540,1564,31,24,1.2,973,Moderate Delay,Thursday,2,6
2024-02-22 07:00:00,DL,NRT,JFK,1912,1912,2212,2210,0,-2,3.0,2401,Early/On-time,Thursday,2,7
2024-02-22 08:00:00,SQ,DXB,HKG,1634,1685,1944,2017,51,73,3.1,2479,Moderate Delay,Thursday,2,8
2024-02-22 09:00:00,SQ,NRT,FRA,541,527,641,617,-14,-24,1.0,827,Early/On-time,Thursday,2,9
2024-02-22 10:00:00,QF,LAX,JFK,953,968,1323,1321,15,-2,3.7,2968,Minor Delay,Thursday,2,10
2024-02-22 11:00:00,CX,CDG,SYD,2131,2118,2671,2644,-13,-27,5.4,4338,Early/On-time,Thursday,2,11
